job_id,title,company_profile,location,employment_type,salary_range,max_salary,fraudulent,Fraud_Label,trust_score,risk_level,missing_fields,scam_keyword_count,has_company,has_company_logo,is_wfh,salary_anomaly,description_length,Work_Type,Company_Status,Salary_Status
1112,Data Analyst,Wipro,Gurgaon,Temporary,102794-140990,140990,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1113,Product Manager,IBM India,Noida,Temporary,38250-49694,49694,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1114,UI/UX Designer,Cognizant,Pune,Contract,97969-140677,140677,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1115,Software Engineer,Wipro,Delhi,Part-time,97936-115221,115221,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1116,Marketing Manager,HCL Technologies,Noida,Temporary,54382-79395,79395,0,Real,95,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1117,Unlimited Income Opportunity,,Anywhere,Other,62199-155681,155681,1,Fake,14,High Risk,2,2,0,0,1,0,156,Work From Home,No Company,Normal Salary
1118,Business Analyst,HDFC Bank,Mumbai,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1119,UI/UX Designer,Infosys,Ahmedabad,Contract,30350-67122,67122,0,Real,90,Low Risk,0,0,1,0,1,0,221,Work From Home,Has Company,Normal Salary
1120,Content Writer,Swiggy,Gurgaon,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1121,Project Manager,Amazon India,Mumbai,Temporary,50766-92850,92850,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1122,Content Writer,Paytm,Chennai,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1123,Operations Manager,Accenture,Delhi,Temporary,64786-79790,79790,0,Real,90,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1124,Product Manager,Swiggy,Mumbai,Contract,57884-78024,78024,0,Real,100,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1125,Make Money Fast – Part Time,,Anywhere,Temporary,72964-157461,157461,1,Fake,0,High Risk,4,4,0,0,1,0,135,Work From Home,No Company,Normal Salary
1126,Envelope Stuffing Job – High Pay,,Work From Home,Part-time,53779-128458,128458,1,Fake,27,High Risk,2,1,0,0,1,0,156,Work From Home,No Company,Normal Salary
1127,HR Specialist,Paytm,Hyderabad,Temporary,41629-73632,73632,0,Real,95,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1128,Data Analyst,Wipro,Pune,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1129,Business Analyst,Swiggy,Bengaluru,Contract,100919-121865,121865,0,Real,90,Low Risk,0,0,1,0,0,0,221,On-site,Has Company,Normal Salary
1130,Customer Support Agent,Amazon India,Gurgaon,Contract,74378-104734,104734,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1131,Customer Support Agent,Oracle India,Kolkata,Contract,,0,0,Real,85,Low Risk,1,0,1,0,0,0,275,On-site,Has Company,Normal Salary
1132,Operations Manager,Flipkart,Noida,Part-time,73054-91429,91429,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1133,Online Data Entry – $80/hr,,Work From Home,Part-time,166208-274582,274582,1,Fake,0,High Risk,3,3,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
1134,Work From Home – Earn $5000/week,Anonymous,Work From Home,Other,292764-555388,555388,1,Fake,18,High Risk,2,4,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
1135,Software Engineer,Paytm,Mumbai,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1136,Work From Home – Earn $5000/week,Anonymous,Online,Part-time,52993-154267,154267,1,Fake,56,Medium Risk,1,3,1,0,1,0,156,Work From Home,Has Company,Normal Salary
1137,Data Analyst,HCL Technologies,Delhi,Part-time,42736-67734,67734,0,Real,95,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1138,Software Engineer,Cognizant,Pune,Full-time,65227-82963,82963,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1139,Operations Manager,Amazon India,Noida,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1140,Graphic Designer,Infosys,Hyderabad,Part-time,31105-49281,49281,0,Real,95,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1141,Envelope Stuffing Job – High Pay,Anonymous,Remote,Part-time,53310-225431,225431,1,Fake,34,High Risk,3,2,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
1142,Marketing Manager,Paytm,Bengaluru,Temporary,57605-67642,67642,0,Real,95,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1143,Business Analyst,HDFC Bank,Delhi,Full-time,33882-49762,49762,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1144,Content Writer,Oracle India,Mumbai,Full-time,39666-57879,57879,0,Real,100,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1145,Urgent – Wire Transfer Specialist,,Work From Home,Other,50531-228363,228363,1,Fake,0,High Risk,2,4,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
1146,Project Manager,Amazon India,Delhi,Contract,111026-135854,135854,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1147,UI/UX Designer,TCS,Pune,Full-time,39863-81393,81393,0,Real,95,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1148,Sales Executive,Oracle India,Noida,Part-time,70988-93428,93428,0,Real,95,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1149,Data Analyst,Accenture,Pune,Temporary,67957-80596,80596,0,Real,90,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1150,HR Specialist,Accenture,Pune,Contract,98676-113830,113830,0,Real,100,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1151,Urgent – Wire Transfer Specialist,,Anywhere,Other,113858-382903,382903,1,Fake,0,High Risk,3,4,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
1152,Project Manager,TCS,Gurgaon,Temporary,113819-126808,126808,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1153,HR Specialist,HDFC Bank,Gurgaon,Full-time,76538-99273,99273,0,Real,100,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1154,Envelope Stuffing Job – High Pay,Anonymous,Anywhere,Part-time,204732-435295,435295,1,Fake,36,Medium Risk,1,3,1,0,1,1,135,Work From Home,Has Company,High Salary (Suspicious)
1155,Easy Money – No Experience Needed,,Online,Temporary,159061-257699,257699,1,Fake,0,High Risk,3,5,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
1156,Envelope Stuffing Job – High Pay,,Online,Temporary,195907-312975,312975,1,Fake,0,High Risk,2,2,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
1157,Financial Analyst,Amazon India,Noida,Full-time,94286-105847,105847,0,Real,95,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1158,Sales Executive,Microsoft India,Mumbai,Part-time,44179-76639,76639,0,Real,90,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1159,Financial Analyst,Microsoft India,Mumbai,Temporary,99607-140754,140754,0,Real,95,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1160,Data Analyst,Cognizant,Chennai,Full-time,101939-142168,142168,0,Real,95,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1161,Be Your Own Boss – Immediate Hire,Anonymous,Remote,Part-time,50256-216142,216142,1,Fake,33,High Risk,0,4,1,0,1,1,135,Work From Home,Has Company,High Salary (Suspicious)
1162,Content Writer,HDFC Bank,Noida,Temporary,113342-160303,160303,0,Real,95,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1163,Project Manager,Flipkart,Hyderabad,Part-time,,0,0,Real,75,Low Risk,2,0,1,0,1,0,275,Work From Home,Has Company,Normal Salary
1164,UI/UX Designer,Oracle India,Mumbai,Part-time,58627-84844,84844,0,Real,95,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1165,Easy Money – No Experience Needed,Anonymous,Online,Temporary,159662-389758,389758,1,Fake,33,High Risk,0,4,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
1166,Sales Executive,Cognizant,Mumbai,Part-time,31368-55623,55623,0,Real,85,Low Risk,0,0,1,0,1,0,221,Work From Home,Has Company,Normal Salary
1167,Business Analyst,Swiggy,Kolkata,Full-time,70193-118049,118049,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1168,Product Manager,IBM India,Mumbai,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1169,Work From Home – Earn $5000/week,Anonymous,Remote,Temporary,193504-407589,407589,1,Fake,12,High Risk,1,6,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
1170,Customer Support Agent,HCL Technologies,Pune,Contract,105225-124248,124248,0,Real,100,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1171,HR Specialist,IBM India,Gurgaon,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1172,Customer Support Agent,IBM India,Kolkata,Full-time,109942-148417,148417,0,Real,95,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1173,Make Money Fast – Part Time,Anonymous,Remote,Other,183980-297663,297663,1,Fake,18,High Risk,2,4,1,0,1,1,135,Work From Home,Has Company,High Salary (Suspicious)
1174,Graphic Designer,HDFC Bank,Gurgaon,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1175,Graphic Designer,Cognizant,Ahmedabad,Contract,36029-71592,71592,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1176,Unlimited Income Opportunity,,Online,Other,151883-385016,385016,1,Fake,0,High Risk,2,3,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
1177,Be Your Own Boss – Immediate Hire,,Remote,Temporary,71103-284213,284213,1,Fake,0,High Risk,2,2,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
1178,Marketing Manager,Wipro,Mumbai,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1179,DevOps Engineer,Zomato,Hyderabad,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1180,DevOps Engineer,Flipkart,Gurgaon,Part-time,74448-122247,122247,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1181,Graphic Designer,Zomato,Gurgaon,Part-time,70023-87973,87973,0,Real,95,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1182,DevOps Engineer,TCS,Mumbai,Full-time,35284-74605,74605,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1183,UI/UX Designer,,Chennai,Part-time,77749-103315,103315,0,Real,40,Medium Risk,1,0,0,0,1,0,221,Work From Home,No Company,Normal Salary
1184,Software Engineer,HCL Technologies,Ahmedabad,Part-time,50457-87475,87475,0,Real,95,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1185,Content Writer,TCS,Delhi,Contract,34121-51677,51677,0,Real,100,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1186,Online Data Entry – $80/hr,,Work From Home,Part-time,109084-384384,384384,1,Fake,0,High Risk,2,3,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
1187,Sales Executive,Swiggy,Mumbai,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1188,Marketing Manager,Wipro,Chennai,Full-time,114428-128126,128126,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1189,Online Data Entry – $80/hr,,Anywhere,Part-time,196652-356976,356976,1,Fake,0,High Risk,2,4,0,0,1,1,153,Work From Home,No Company,High Salary (Suspicious)
1190,Customer Support Agent,HDFC Bank,Kolkata,Contract,47778-69773,69773,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1191,Online Data Entry – $80/hr,Anonymous,Work From Home,Temporary,104446-325295,325295,1,Fake,41,Medium Risk,0,3,1,0,1,1,135,Work From Home,Has Company,High Salary (Suspicious)
1192,DevOps Engineer,,Ahmedabad,Contract,116900-157093,157093,0,Real,45,Medium Risk,1,0,0,0,1,0,194,Work From Home,No Company,Normal Salary
1193,Graphic Designer,Wipro,Ahmedabad,Full-time,96027-138325,138325,0,Real,95,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1194,Envelope Stuffing Job – High Pay,Anonymous,Remote,Temporary,252993-463115,463115,1,Fake,57,Medium Risk,0,1,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
1195,Marketing Manager,HCL Technologies,Gurgaon,Temporary,107333-156708,156708,0,Real,90,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1196,UI/UX Designer,Paytm,Ahmedabad,Full-time,58519-106993,106993,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1197,DevOps Engineer,TCS,Chennai,Part-time,80639-123685,123685,0,Real,95,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1198,DevOps Engineer,Paytm,Mumbai,Temporary,,0,0,Real,85,Low Risk,2,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1199,Data Analyst,Oracle India,Bengaluru,Full-time,111090-141782,141782,0,Real,90,Low Risk,0,0,1,0,0,0,164,On-site,Has Company,Normal Salary
1200,UI/UX Designer,Oracle India,Gurgaon,Full-time,48245-66895,66895,0,Real,95,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1201,Marketing Manager,Cognizant,Gurgaon,Part-time,58305-83574,83574,0,Real,95,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1202,Financial Analyst,Oracle India,Bengaluru,Temporary,84055-119127,119127,0,Real,95,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1203,Sales Executive,Zomato,Hyderabad,Contract,69167-99992,99992,0,Real,95,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1204,Product Manager,,Chennai,Contract,49048-62525,62525,0,Real,55,Medium Risk,1,0,0,0,0,0,194,On-site,No Company,Normal Salary
1205,Content Writer,,Mumbai,Temporary,45084-56564,56564,0,Real,50,Medium Risk,1,0,0,0,0,0,221,On-site,No Company,Normal Salary
1206,Software Engineer,HCL Technologies,Gurgaon,Full-time,,0,0,Real,90,Low Risk,2,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1207,Data Analyst,Wipro,Kolkata,Full-time,,0,0,Real,90,Low Risk,2,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1208,HR Specialist,HDFC Bank,Mumbai,Full-time,,0,0,Real,95,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1209,Project Manager,Wipro,Mumbai,Full-time,62483-100929,100929,0,Real,100,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1210,Envelope Stuffing Job – High Pay,,Remote,Other,58028-287799,287799,1,Fake,7,High Risk,1,1,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
1211,Financial Analyst,Flipkart,Mumbai,Temporary,102614-135557,135557,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1212,Be Your Own Boss – Immediate Hire,,Remote,Temporary,99757-165193,165193,1,Fake,1,High Risk,4,3,0,0,1,0,141,Work From Home,No Company,Normal Salary
1213,Product Manager,Accenture,Mumbai,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1214,Product Manager,Infosys,Gurgaon,Contract,74313-85691,85691,0,Real,90,Low Risk,0,0,1,0,0,0,275,On-site,Has Company,Normal Salary
1215,DevOps Engineer,Accenture,Ahmedabad,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1216,Graphic Designer,Microsoft India,Mumbai,Temporary,41974-64426,64426,0,Real,95,Low Risk,0,0,1,1,0,0,194,On-site,Has Company,Normal Salary
1217,Customer Support Agent,Microsoft India,Pune,Contract,58885-83953,83953,0,Real,100,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1218,Marketing Manager,Swiggy,Chennai,Temporary,47946-74872,74872,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1219,Operations Manager,HDFC Bank,Ahmedabad,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1220,Content Writer,Paytm,Gurgaon,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1221,Customer Support Agent,Flipkart,Bengaluru,Temporary,68528-87051,87051,0,Real,95,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1222,Online Data Entry – $80/hr,Anonymous,Anywhere,Temporary,158712-450540,450540,1,Fake,39,Medium Risk,2,2,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
1223,Operations Manager,HDFC Bank,Mumbai,Full-time,42251-52456,52456,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1224,DevOps Engineer,HDFC Bank,Gurgaon,Temporary,78449-112851,112851,0,Real,95,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1225,Operations Manager,Swiggy,Kolkata,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1226,Urgent – Wire Transfer Specialist,,Work From Home,Other,139679-267217,267217,1,Fake,0,High Risk,1,5,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
1227,DevOps Engineer,Amazon India,Noida,Temporary,81100-109249,109249,0,Real,95,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1228,UI/UX Designer,Infosys,Ahmedabad,Full-time,39766-57184,57184,0,Real,100,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1229,UI/UX Designer,Amazon India,Hyderabad,Contract,44599-60440,60440,0,Real,100,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1230,Data Analyst,TCS,Hyderabad,Contract,55345-81635,81635,0,Real,100,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1231,Online Data Entry – $80/hr,,Online,Temporary,53579-165522,165522,1,Fake,22,High Risk,3,1,0,0,1,0,156,Work From Home,No Company,Normal Salary
1232,Content Writer,HDFC Bank,Noida,Contract,,0,0,Real,95,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1233,DevOps Engineer,HCL Technologies,Delhi,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1234,Sales Executive,HCL Technologies,Delhi,Part-time,92784-108924,108924,0,Real,85,Low Risk,0,0,1,0,1,0,164,Work From Home,Has Company,Normal Salary
1235,Marketing Manager,Flipkart,Hyderabad,Part-time,,0,0,Real,80,Low Risk,1,0,1,0,1,0,221,Work From Home,Has Company,Normal Salary
1236,Content Writer,,Mumbai,Part-time,73785-114195,114195,0,Real,45,Medium Risk,2,0,0,0,0,0,164,On-site,No Company,Normal Salary
1237,Product Manager,Flipkart,Kolkata,Part-time,37144-85373,85373,0,Real,95,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1238,Business Analyst,Paytm,Bengaluru,Full-time,85673-118471,118471,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1239,Sales Executive,Paytm,Delhi,Temporary,100912-130501,130501,0,Real,90,Low Risk,1,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1240,Project Manager,Infosys,Mumbai,Full-time,68728-91137,91137,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1241,Sales Executive,Paytm,Pune,Full-time,45278-63878,63878,0,Real,95,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1242,Operations Manager,Paytm,Ahmedabad,Part-time,53332-64989,64989,0,Real,95,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1243,Envelope Stuffing Job – High Pay,,Anywhere,Other,106741-255675,255675,1,Fake,0,High Risk,2,3,0,0,1,1,135,Work From Home,No Company,High Salary (Suspicious)
1244,Financial Analyst,Oracle India,Pune,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1245,Marketing Manager,Amazon India,Bengaluru,Temporary,,0,0,Real,85,Low Risk,2,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1246,Graphic Designer,Flipkart,Delhi,Contract,98214-109750,109750,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1247,Sales Executive,Microsoft India,Mumbai,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1248,HR Specialist,IBM India,Noida,Temporary,86347-123851,123851,0,Real,90,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1249,Sales Executive,Oracle India,Hyderabad,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1250,Bitcoin Trading Expert Needed,Anonymous,Work From Home,Temporary,297924-416587,416587,1,Fake,41,Medium Risk,0,3,1,0,1,1,141,Work From Home,Has Company,High Salary (Suspicious)
1251,HR Specialist,HCL Technologies,Chennai,Temporary,94611-118260,118260,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1252,Easy Money – No Experience Needed,Anonymous,Remote,Temporary,408314-634197,634197,1,Fake,36,Medium Risk,1,3,1,0,1,1,156,Work From Home,Has Company,High Salary (Suspicious)
1253,UI/UX Designer,Oracle India,Bengaluru,Contract,52572-102123,102123,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1254,Secret Shopper – $500/day,,Online,Other,108367-359126,359126,1,Fake,0,High Risk,3,2,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
1255,Marketing Manager,Accenture,Pune,Part-time,,0,0,Real,90,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1256,Urgent – Wire Transfer Specialist,,Online,Other,103771-303062,303062,1,Fake,0,High Risk,3,4,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
1257,Unlimited Income Opportunity,Anonymous,Online,Other,195962-386550,386550,1,Fake,15,High Risk,1,5,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
1258,Product Manager,Zomato,Noida,Temporary,93789-124632,124632,0,Real,95,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1259,UI/UX Designer,HDFC Bank,Bengaluru,Contract,,0,0,Real,90,Low Risk,2,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1260,Content Writer,Accenture,Gurgaon,Part-time,67243-93757,93757,0,Real,95,Low Risk,0,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1261,Marketing Manager,Oracle India,Mumbai,Temporary,110897-158439,158439,0,Real,95,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1262,Product Manager,Flipkart,Chennai,Temporary,66808-95260,95260,0,Real,95,Low Risk,0,0,1,1,1,0,194,Work From Home,Has Company,Normal Salary
1263,Customer Support Agent,IBM India,Ahmedabad,Contract,77027-124092,124092,0,Real,100,Low Risk,0,0,1,1,1,0,221,Work From Home,Has Company,Normal Salary
1264,Content Writer,HCL Technologies,Bengaluru,Contract,82844-120131,120131,0,Real,100,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1265,Secret Shopper – $500/day,,Remote,Part-time,123179-316384,316384,1,Fake,7,High Risk,2,1,0,0,1,1,156,Work From Home,No Company,High Salary (Suspicious)
1266,HR Specialist,HDFC Bank,Delhi,Part-time,77953-122742,122742,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1267,Graphic Designer,HDFC Bank,Mumbai,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1268,Operations Manager,Flipkart,Gurgaon,Part-time,102502-123108,123108,0,Real,90,Low Risk,1,0,1,1,1,0,275,Work From Home,Has Company,Normal Salary
1269,DevOps Engineer,Swiggy,Bengaluru,Contract,98184-117262,117262,0,Real,95,Low Risk,1,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1270,Secret Shopper – $500/day,,Online,Other,196106-365000,365000,1,Fake,0,High Risk,2,2,0,0,1,1,141,Work From Home,No Company,High Salary (Suspicious)
1271,Software Engineer,Microsoft India,Pune,Full-time,61637-111195,111195,0,Real,85,Low Risk,1,0,1,0,0,0,164,On-site,Has Company,Normal Salary
1272,Marketing Manager,IBM India,Ahmedabad,Contract,71661-88316,88316,0,Real,95,Low Risk,1,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1273,Project Manager,Paytm,Delhi,Temporary,59500-72944,72944,0,Real,95,Low Risk,0,0,1,1,0,0,164,On-site,Has Company,Normal Salary
1274,Make Money Fast – Part Time,,Work From Home,Temporary,131802-184346,184346,1,Fake,0,High Risk,3,5,0,0,1,0,153,Work From Home,No Company,Normal Salary
1275,UI/UX Designer,Microsoft India,Pune,Part-time,45401-90148,90148,0,Real,85,Low Risk,0,0,1,0,1,0,221,Work From Home,Has Company,Normal Salary
1276,Financial Analyst,Zomato,Gurgaon,Part-time,71486-106241,106241,0,Real,95,Low Risk,0,0,1,1,1,0,164,Work From Home,Has Company,Normal Salary
1277,DevOps Engineer,,Noida,Contract,109807-134850,134850,0,Real,45,Medium Risk,1,0,0,0,1,0,194,Work From Home,No Company,Normal Salary
1278,Project Manager,HDFC Bank,Noida,Contract,67068-93589,93589,0,Real,95,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1279,Data Analyst,HCL Technologies,Noida,Full-time,116017-138174,138174,0,Real,100,Low Risk,0,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1280,Make Money Fast – Part Time,Anonymous,Remote,Temporary,84536-222340,222340,1,Fake,15,High Risk,2,5,1,0,1,1,153,Work From Home,Has Company,High Salary (Suspicious)
1281,Marketing Manager,Microsoft India,Chennai,Temporary,96112-127477,127477,0,Real,95,Low Risk,0,0,1,1,0,0,275,On-site,Has Company,Normal Salary
1282,Marketing Manager,IBM India,Ahmedabad,Temporary,,0,0,Real,90,Low Risk,1,0,1,1,0,0,221,On-site,Has Company,Normal Salary
1283,Sales Executive,Zomato,Noida,Contract,,0,0,Real,90,Low Risk,2,0,1,1,0,0,221,On-site,Has Company,Normal Salary
